
128.4	40	78.0672	8.542
128.8	40	78.1526	8.444
129.2	40	78.2371	8.346
129.6	40	78.3205	8.248
130	40	78.403	8.15
130.4	40	78.4845	8.052
130.8	40	78.565	7.954
131.2	40	78.6446	7.856
131.6	40	78.7231	7.758
132	40	78.8007	7.66
132.4	40	78.8773	7.562
132.8	40	78.9529	7.464
133.2	40	79.0276	7.366
133.6	40	79.1012	7.268
134	40	79.1739	7.17
134.4	40	79.2456	7.072
134.8	40	79.3163	6.974
135.2	40	79.3861	6.876
135.6	40	79.4548	6.778
136	40	79.5226	6.68
136.4	40	79.5894	6.582
136.8	40	79.6552	6.484
137.2	40	79.7201	6.386
137.6	40	79.7839	6.288
138	40	79.8468	6.19
138.4	40	79.9087	6.092
138.8	40	79.9696	5.994
139.2	40	80.0296	5.896
139.6	40	80.0885	5.798
140	40	80.1465	5.7
140.4	40	80.2035	5.602
140.8	40	80.2595	5.504
141.2	40	80.3146	5.406
141.6	40	80.3686	5.308
142	40	80.4217	5.21
142.4	40	80.4738	5.112
142.8	40	80.5249	5.014
143.2	40	80.5751	4.916
143.6	40	80.6242	4.818
144	40	80.6724	4.72
144.4	40	80.7196	4.622
144.8	40	80.7658	4.524
145.2	40	80.8111	4.426
145.6	40	80.8553	4.328
146	40	80.8986	4.23
146.4	40	80.9409	4.132
146.8	40	80.9822	4.034
147.2	40	81.0226	3.936
147.6	40	81.0619	3.838
148	40	81.1003	3.74
148.4	40	81.1377	3.642
148.8	40	81.1741	3.544
149.2	40	81.2096	3.446
149.6	40	81.244	3.348
150	40	81.2775	3.25
150.4	40	81.31	3.152
150.8	40	81.3415	3.054
151.2	40	81.3721	2.956
151.6	40	81.4016	2.858
152	40	81.4302	2.76
152.4	40	81.4578	2.662
152.8	40	81.4844	2.564
153.2	40	81.5101	2.466
153.6	40	81.5347	2.368
154	40	81.5584	2.27
154.4	40	81.5811	2.172
154.8	40	81.6028	2.074
155.2	40	81.6236	1.976
155.6	40	81.6433	1.878
156	40	81.6621	1.78
156.4	40	81.6799	1.682
156.8	40	81.6967	1.584
157.2	40	81.7126	1.486
157.6	40	81.7274	1.388
158	40	81.7413	1.29
158.4	40	81.7542	1.192
158.8	40	81.7661	1.094
159.2	40	81.7771	0.996
159.6	40	81.787	0.898
160	40	81.796	0.8
160.4	40	81.804	0.702
160.8	40	81.811	0.604
161.2	40	81.8171	0.506
161.6	40	81.8221	0.408
162	40	81.8262	0.31
162.4	40	81.8293	0.212
162.8	40	81.8314	0.114
163.2	40	81.8326	0.016
163.6	40	81.8327	-0.082
164	40	81.8319	-0.18
164.4	40	81.8301	-0.278
164.8	40	81.8273	-0.376
165.2	40	81.8236	-0.474
165.6	40	81.8188	-0.572
166	40	81.8131	-0.67
166.4	40	81.8064	-0.768
166.8	40	81.7987	-0.866
167.2	40	81.7901	-0.964
167.6	40	81.7804	-1.062
168	40	81.7698	-1.16
168.4	40	81.7582	-1.258
168.8	40	81.7456	-1.356
169.2	40	81.7321	-1.454
169.6	40	81.7175	-1.552
170	40	81.702	-1.65
170.4	40	81.6855	-1.748
170.8	40	81.668	-1.846
171.2	40	81.6496	-1.944
171.6	40	81.6301	-2.042
172	40	81.6097	-2.14
172.4	40	81.5883	-2.238
172.8	40	81.5659	-2.336
173.2	40	81.5426	-2.434
173.6	40	81.5182	-2.532
174	40	81.4929	-2.63
174.4	40	81.4666	-2.728
174.8	40	81.4393	-2.826
175.2	40	81.4111	-2.924
175.6	40	81.3818	-3.022
176	40	81.3516	-3.12
176.4	40	81.3204	-3.218
176.8	40	81.2882	-3.316
177.2	40	81.2551	-3.414
177.6	40	81.2209	-3.512
178	40	81.1858	-3.61
178.4	40	81.1497	-3.708
178.8	40	81.1126	-3.806
179.2	40	81.0746	-3.904
179.6	40	81.0355	-4.002
180	40	80.9955	-4.1
180.4	40	80.9545	-4.198
180.8	40	80.9125	-4.296
181.2	40	80.8696	-4.394
181.6	40	80.8256	-4.492
182	40	80.7807	-4.59
182.4	40	80.7348	-4.688
182.8	40	80.6879	-4.786
183.2	40	80.6401	-4.884
183.6	40	80.5912	-4.982
184	40	80.5414	-5.08
184.4	40	80.4906	-5.178
184.8	40	80.4388	-5.276
185.2	40	80.3861	-5.374
185.6	40	80.3323	-5.472
186	40	80.2776	-5.57
186.4	40	80.2219	-5.668
186.8	40	80.1652	-5.766
187.2	40	80.1076	-5.864
187.6	40	80.0489	-5.962
